SvSystem,UTC,Toe,ObsToc,x,y,z,SvClockOffset,RelativisticError,Health
E34,1691672729.9048075676,1691672400.0000000000,1691672730.0000000000,19303377.2252424434,20495589.9962543547,-9122809.7190603521,-0.0000607842,-0.0000000009,0
E34,1691672759.9047720432,1691672400.0000000000,1691672760.0000000000,19283406.8590452075,20475919.7983704284,-9208939.4922306556,-0.0000607843,-0.0000000009,0
E34,1691672789.9047362804,1691672400.0000000000,1691672790.0000000000,19263175.6397792362,20456152.1760821566,-9294941.8044798132,-0.0000607844,-0.0000000009,0
E34,1691672819.9047005177,1691672400.0000000000,1691672820.0000000000,19242683.3283558153,20436288.4513895176,-9380815.4667526484,-0.0000607844,-0.0000000009,0
E34,1691672849.9046647549,1691672400.0000000000,1691672850.0000000000,19221929.6939963512,20416329.9483465441,-9466559.2911023870,-0.0000607845,-0.0000000009,0
E34,1691672879.9046287537,1691672400.0000000000,1691672880.0000000000,19200914.5142535754,20396277.9930168875,-9552172.0907122269,-0.0000607846,-0.0000000009,0
E34,1691672909.9045929909,1691672400.0000000000,1691672910.0000000000,19179637.5743507892,20376133.9127883613,-9637652.6826322339,-0.0000607846,-0.0000000009,0
E34,1691672939.9045569897,1691672400.0000000000,1691672940.0000000000,19158098.6683662646,20355899.0374419391,-9722999.8830356263,-0.0000607847,-0.0000000009,0
E34,1691672969.9045212269,1691672400.0000000000,1691672970.0000000000,19136297.5978896059,20335574.6978234202,-9808212.5126698874,-0.0000607847,-0.0000000009,0
E34,1691672999.9044852257,1691672400.0000000000,1691673000.0000000000,19114234.1734000407,20315162.2270820625,-9893289.3914468512,-0.0000607848,-0.0000000009,0
E34,1691673029.9044492245,1691672400.0000000000,1691673030.0000000000,19091908.2130681463,20294662.9594932422,-9978229.3432021122,-0.0000607849,-0.0000000009,0
E34,1691673059.9044132233,1691672400.0000000000,1691673060.0000000000,19069319.5434546322,20274078.2310563028,-10063031.1930014826,-0.0000607849,-0.0000000009,0
E34,1691673089.9043769836,1691672400.0000000000,1691673090.0000000000,19046467.9995295554,20253409.3794494160,-10147693.7671626750,-0.0000607850,-0.0000000009,0
E34,1691673119.9043409824,1691672400.0000000000,1691673120.0000000000,19023353.4239515252,20232657.7433238439,-10232215.8959617205,-0.0000607850,-0.0000000009,0
E34,1691673149.9043049812,1691672400.0000000000,1691673150.0000000000,18999975.6681647114,20211824.6632415727,-10316596.4096122440,-0.0000607851,-0.0000000009,0
E34,1691673179.9042687416,1691672400.0000000000,1691673180.0000000000,18976334.5918713696,20190911.4811366536,-10400834.1403051019,-0.0000607852,-0.0000000009,0
E34,1691700989.9033837318,1691700600.0000000000,1691700990.0000000000,-13195609.3201022148,20564941.9834936485,16707485.1212782376,-0.0000608422,0.0000000010,0
E34,1691701019.9034476280,1691700600.0000000000,1691701020.0000000000,-13185984.0243139379,20515202.5103223398,16776007.8737090528,-0.0000608422,0.0000000010,0
E34,1691701049.9035112858,1691700600.0000000000,1691701050.0000000000,-13176457.5746830180,20465235.5620206892,16844298.5522296168,-0.0000608423,0.0000000010,0
E34,1691701079.9035749435,1691700600.0000000000,1691701080.0000000000,-13167031.0499434806,20415042.0239380375,16912356.2117622048,-0.0000608424,0.0000000010,0
E34,1691701109.9036381245,1691700600.0000000000,1691701110.0000000000,-13157705.5242606048,20364622.7893862687,16980179.9088237435,-0.0000608424,0.0000000010,0
E34,1691701139.9037013054,1691700600.0000000000,1691701140.0000000000,-13148482.0666694921,20313978.7568137646,17047768.7053203359,-0.0000608425,0.0000000010,0
E34,1691701169.9037642479,1691700600.0000000000,1691701170.0000000000,-13139361.7415562570,20263110.8325767741,17115121.6647826284,-0.0000608426,0.0000000010,0
E34,1691701199.9038271904,1691700600.0000000000,1691701200.0000000000,-13130345.6082511973,20212019.9289016053,17182237.8550690860,-0.0000608426,0.0000000010,0
E34,1691701229.9038896561,1691700600.0000000000,1691701230.0000000000,-13121434.7213498037,20160706.9658808485,17249116.3457073644,-0.0000608427,0.0000000010,0
E34,1691701259.9039521217,1691700600.0000000000,1691701260.0000000000,-13112630.1301750056,20109172.8685965836,17315756.2116362341,-0.0000608427,0.0000000010,0
E34,1691701289.9040143490,1691700600.0000000000,1691701290.0000000000,-13103932.8792367242,20057418.5699401684,17382156.5294931605,-0.0000608428,0.0000000010,0
E34,1691701319.9040763378,1691700600.0000000000,1691701320.0000000000,-13095344.0079091359,20005445.0089526251,17448316.3797550574,-0.0000608429,0.0000000010,0
E34,1691701349.9041383266,1691700600.0000000000,1691701350.0000000000,-13086864.5503972508,19953253.1307850406,17514234.8467415087,-0.0000608429,0.0000000010,0
E34,1691701379.9041998386,1691700600.0000000000,1691701380.0000000000,-13078495.5359675214,19900843.8883285485,17579911.0165338963,-0.0000608430,0.0000000010,0
E34,1691701409.9042613506,1691700600.0000000000,1691701410.0000000000,-13070237.9884410314,19848218.2392752618,17645343.9806504175,-0.0000608431,0.0000000010,0
E34,1691701439.9043226242,1691700600.0000000000,1691701440.0000000000,-13062092.9266232364,19795377.1489983872,17710532.8324002177,-0.0000608431,0.0000000010,0
E34,1691701469.9043834209,1691700600.0000000000,1691701470.0000000000,-13054061.3640634827,19742321.5892786793,17775476.6684705764,-0.0000608432,0.0000000010,0
E34,1691701499.9044442177,1691700600.0000000000,1691701500.0000000000,-13046144.3088303041,19689052.5369999595,17840174.5904790871,-0.0000608432,0.0000000010,0
E34,1691701529.9045052528,1691700600.0000000000,1691701530.0000000000,-13038342.7637344170,19635570.9757952951,17904625.7029118463,-0.0000608433,0.0000000010,0
E34,1691701559.9045655727,1691700600.0000000000,1691701560.0000000000,-13030657.7265298963,19581877.8977334313,17968829.1111085601,-0.0000608434,0.0000000010,0
E34,1691701619.9046862125,1691700600.0000000000,1691701620.0000000000,-13015641.1382320207,19473861.1800029278,18096489.2660566866,-0.0000608435,0.0000000010,0
E34,1691701649.9047458172,1691700600.0000000000,1691701650.0000000000,-13008311.5551846530,19419539.5535889864,18159944.2432139292,-0.0000608435,0.0000000010,0
E34,1691701679.9048054218,1691700600.0000000000,1691701680.0000000000,-13001102.4155087098,19365010.4329033531,18223147.9815426953,-0.0000608436,0.0000000010,0
E34,1691701709.9048650265,1691700600.0000000000,1691701710.0000000000,-12994014.6893515512,19310274.8393414877,18286099.6056497358,-0.0000608437,0.0000000010,0
E34,1691701739.9049241543,1691700600.0000000000,1691701740.0000000000,-12987049.3413904440,19255333.8012803495,18348798.2426287271,-0.0000608437,0.0000000010,0
E34,1691701769.9049832821,1691700600.0000000000,1691701770.0000000000,-12980207.3304641414,19200188.3514264598,18411243.0250641033,-0.0000608438,0.0000000010,0
E34,1691701799.9050421715,1691700600.0000000000,1691701800.0000000000,-12973489.6099273060,19144839.5298343934,18473433.0875501372,-0.0000608439,0.0000000010,0
E34,1691701829.9051008224,1691700600.0000000000,1691701830.0000000000,-12966897.1273935419,19089288.3821275122,18535367.5686980858,-0.0000608439,0.0000000010,0
E34,1691701859.9041590691,1691700600.0000000000,1691701860.0000000000,-12960431.0382212587,19033537.8219616413,18597043.5586610287,-0.0000608440,0.0000000010,0
E34,1691701889.9042174816,1691700600.0000000000,1691701890.0000000000,-12954091.8473156095,18977585.1889537908,18658464.3161763363,-0.0000608440,0.0000000010,0
E34,1691701919.9042754173,1691700600.0000000000,1691701920.0000000000,-12947880.7028141730,18921433.4027930610,18719626.9289521277,-0.0000608441,0.0000000010,0
E34,1691701949.9043331146,1691700600.0000000000,1691701950.0000000000,-12941798.5291923434,18865083.5323317163,18780530.5502786972,-0.0000608442,0.0000000010,0
E34,1691701979.9043908119,1691700600.0000000000,1691701980.0000000000,-12935846.2450723033,18808536.6522464864,18841174.3370151408,-0.0000608442,0.0000000010,0
E34,1691702009.9044480324,1691700600.0000000000,1691702010.0000000000,-12930024.7633263338,18751793.8443585783,18901557.4481645152,-0.0000608443,0.0000000010,0
E34,1691702039.9045052528,1691700600.0000000000,1691702040.0000000000,-12924334.9907152522,18694856.1944481172,18961679.0482539870,-0.0000608443,0.0000000010,0
E34,1691702069.9045622349,1691700600.0000000000,1691702070.0000000000,-12918777.8281809166,18637724.7953715101,19021538.3039820716,-0.0000608444,0.0000000010,0
E34,1691702099.9046187401,1691700600.0000000000,1691702100.0000000000,-12913354.1706701480,18580400.7456791066,19081134.3856793158,-0.0000608445,0.0000000010,0
E34,1691702129.9046752453,1691700600.0000000000,1691702130.0000000000,-12908064.9069766682,18522885.1482057981,19140466.4687312320,-0.0000608445,0.0000000010,0
E34,1691702159.9047315121,1691700600.0000000000,1691702160.0000000000,-12902910.9199675787,18465179.1127676517,19199533.7307480611,-0.0000608446,0.0000000010,0
E34,1691702189.9047875404,1691700600.0000000000,1691702190.0000000000,-12897893.0863768328,18407283.7543049790,19258335.3534727842,-0.0000608447,0.0000000010,0
E34,1691702219.9048433304,1691700600.0000000000,1691702220.0000000000,-12893012.2768171411,18349200.1932999939,19316870.5223178081,-0.0000608447,0.0000000010,0
E34,1691702249.9048991203,1691700600.0000000000,1691702250.0000000000,-12888269.3557102848,18290929.5552763231,19375138.4268383235,-0.0000608448,0.0000000010,0
E34,1691702279.9049544334,1691700600.0000000000,1691702280.0000000000,-12883665.1814051457,18232472.9726156257,19433138.2588933818,-0.0000608448,0.0000000010,0
E34,1691702309.9050095081,1691700600.0000000000,1691702310.0000000000,-12879200.6059201416,18173831.5817414857,19490869.2154355869,-0.0000608449,0.0000000010,0
E34,1691702339.9050645828,1691700600.0000000000,1691702340.0000000000,-12874876.4750294443,18115006.5244648680,19548330.4971234091,-0.0000608450,0.0000000010,0
E34,1691702369.9051191807,1691700600.0000000000,1691702370.0000000000,-12870693.6283302009,18055998.9493553489,19605521.3069719449,-0.0000608450,0.0000000010,0
E34,1691702399.9051735401,1691700600.0000000000,1691702400.0000000000,-12866652.8990052324,17996810.0088982433,19662440.8531039655,-0.0000608451,0.0000000010,0
E34,1691702429.9052278996,1691700600.0000000000,1691702430.0000000000,-12862755.1139007192,17937440.8608524017,19719088.3473812714,-0.0000608452,0.0000000010,0
E34,1691702459.9052817822,1691700600.0000000000,1691702460.0000000000,-12859001.0935831275,17877892.6696341559,19775463.0040746927,-0.0000608452,0.0000000010,0
E34,1691702489.9053356647,1691700600.0000000000,1691702490.0000000000,-12855391.6520952526,17818166.6029723994,19831564.0430210494,-0.0000608453,0.0000000010,0
E34,1691702519.9053893089,1691700600.0000000000,1691702520.0000000000,-12851927.5971377268,17758263.8351791352,19887390.6864923164,-0.0000608453,0.0000000010,0
E34,1691702549.9054424763,1691700600.0000000000,1691702550.0000000000,-12848609.7299445160,17698185.5456973165,19942942.1605603993,-0.0000608454,0.0000000010,0
E34,1691702579.9054956436,1691700600.0000000000,1691702580.0000000000,-12845438.8451793939,17637932.9176230766,19998217.6964224651,-0.0000608455,0.0000000010,0
E34,1691702609.9055483341,1691700600.0000000000,1691702610.0000000000,-12842415.7310882173,17577507.1410123631,20053216.5273267962,-0.0000608455,0.0000000010,0
E34,1691702639.9056010246,1691700600.0000000000,1691702640.0000000000,-12839541.1692681946,17516909.4090108275,20107937.8920976855,-0.0000608456,0.0000000010,0
E34,1691702669.9056534767,1691700600.0000000000,1691702670.0000000000,-12836815.9348101169,17456140.9211724214,20162381.0320809558,-0.0000608456,0.0000000010,0
E34,1691702699.9057054520,1691700600.0000000000,1691702700.0000000000,-12834240.7961922865,17395202.8819851875,20216545.1924757101,-0.0000608457,0.0000000010,0
E34,1691702729.9057574272,1691700600.0000000000,1691702730.0000000000,-12831816.5151957590,17334096.4993725456,20270429.6236261874,-0.0000608458,0.0000000010,0
E34,1691702759.9058091640,1691700600.0000000000,1691702760.0000000000,-12829543.8469993472,17272822.9875588305,20324033.5784495734,-0.0000608458,0.0000000010,0
E34,1691702789.9058604240,1691700600.0000000000,1691702790.0000000000,-12827423.5400844999,17211383.5655823611,20377356.3137476481,-0.0000608459,0.0000000010,0
E34,1691702819.9059116840,1691700600.0000000000,1691702820.0000000000,-12825456.3361626249,17149779.4557842389,20430397.0914785191,-0.0000608460,0.0000000010,0
E34,1691702849.9059627056,1691700600.0000000000,1691702850.0000000000,-12823642.9702484123,17088011.8866976500,20483155.1762242094,-0.0000608460,0.0000000010,0
E34,1691702879.9060132504,1691700600.0000000000,1691702880.0000000000,-12821984.1705768723,17026082.0915479846,20535629.8364822790,-0.0000608461,0.0000000010,0
E34,1691702909.9060637951,1691700600.0000000000,1691702910.0000000000,-12820480.6585421041,16963991.3067297526,20587820.3459170498,-0.0000608461,0.0000000010,0
E34,1691702939.9061141014,1691700600.0000000000,1691702940.0000000000,-12819133.1487494074,16901740.7747187875,20639725.9808674827,-0.0000608462,0.0000000010,0
E34,1691702969.9061639309,1691700600.0000000000,1691702970.0000000000,-12817942.3489440605,16839331.7425599582,20691346.0216185451,-0.0000608463,0.0000000010,0
E34,1691702999.9052135944,1691700600.0000000000,1691703000.0000000000,-12816908.9917820487,16776767.5488251895,20742678.0470065475,-0.0000608463,0.0000000010,0
E34,1691703029.9052631855,1691705400.0000000000,1691703030.0000000000,-12816033.7882081829,16714045.4074235111,20793724.9818877839,-0.0000608460,0.0000000010,0
E34,1691703059.9053122997,1691705400.0000000000,1691703060.0000000000,-12815317.2821065411,16651168.4028861504,20844483.9675412849,-0.0000608461,0.0000000010,0
E34,1691703089.9053614140,1691705400.0000000000,1691703090.0000000000,-12814760.2480198666,16588137.9282151647,20894954.5223506801,-0.0000608461,0.0000000010,0
E34,1691703119.9054100513,1691705400.0000000000,1691703120.0000000000,-12814363.3590241596,16524955.2531571835,20945135.9460398406,-0.0000608462,0.0000000010,0
E34,1691703149.9054584503,1691705400.0000000000,1691703150.0000000000,-12814127.2811722234,16461621.6502705589,20995027.5435332805,-0.0000608463,0.0000000010,0
E34,1691703179.9055068493,1691705400.0000000000,1691703180.0000000000,-12814052.6734875161,16398138.3963807747,21044628.6237521358,-0.0000608463,0.0000000010,0
E34,1691703209.9055547714,1691705400.0000000000,1691703210.0000000000,-12814140.1879357640,16334506.7740568817,21093938.4984515794,-0.0000608464,0.0000000010,0
E34,1691703239.9056024551,1691705400.0000000000,1691703240.0000000000,-12814390.4693972412,16270728.0685417783,21142956.4845955670,-0.0000608464,0.0000000010,0
E34,1691703269.9056499004,1691705400.0000000000,1691703270.0000000000,-12814804.1556460094,16206803.5697266236,21191681.9027872570,-0.0000608465,0.0000000010,0
E34,1691703299.9056973457,1691705400.0000000000,1691703300.0000000000,-12815381.8773303013,16142734.5710942857,21240114.0780575536,-0.0000608466,0.0000000010,0
E34,1691703329.9057443142,1691705400.0000000000,1691703330.0000000000,-12816124.2579292543,16078522.3717142269,21288252.3383372352,-0.0000608466,0.0000000010,0
E34,1691703359.9057910442,1691705400.0000000000,1691703360.0000000000,-12817031.9137570802,16014168.2731443942,21336096.0167757273,-0.0000608467,0.0000000010,0
E34,1691703389.9058372974,1691705400.0000000000,1691703390.0000000000,-12818105.4539137725,15949673.5819366574,21383644.4498317204,-0.0000608468,0.0000000010,0
E34,1691703419.9058835506,1691705400.0000000000,1691703420.0000000000,-12819345.4803016838,15885039.6070335098,21430896.9791776948,-0.0000608468,0.0000000010,0
E34,1691703449.9059295654,1691705400.0000000000,1691703450.0000000000,-12820752.5875517298,15820267.6627999395,21477852.9494417422,-0.0000608469,0.0000000010,0
E34,1691703479.9059753418,1691705400.0000000000,1691703480.0000000000,-12822327.3630339205,15755359.0669306833,21524511.7097306177,-0.0000608469,0.0000000010,0
E34,1691703509.9060206413,1691705400.0000000000,1691703510.0000000000,-12824070.3868129291,15690315.1414359044,21570872.6128924862,-0.0000608470,0.0000000010,0
E34,1691703539.9060659409,1691705400.0000000000,1691703540.0000000000,-12825982.2316830102,15625137.2105285376,21616935.0169973187,-0.0000608471,0.0000000010,0
E34,1691703569.9061107635,1691705400.0000000000,1691703570.0000000000,-12828063.4630461615,15559826.6042014677,21662698.2827726640,-0.0000608471,0.0000000010,0
E34,1691703599.9061555862,1691705400.0000000000,1691703600.0000000000,-12830314.6390124168,15494384.6540394090,21708161.7765411437,-0.0000608472,0.0000000010,0
E34,1691703629.9061999321,1691705400.0000000000,1691703630.0000000000,-12832736.3102465421,15428812.6973269619,21753324.8673196845,-0.0000608473,0.0000000010,0
E34,1691703659.9062440395,1691705400.0000000000,1691703660.0000000000,-12835329.0200689510,15363112.0733663905,21798186.9293635301,-0.0000608473,0.0000000010,0
E34,1691703689.9062879086,1691705400.0000000000,1691703690.0000000000,-12838093.3043652736,15297284.1255121492,21842747.3407272175,-0.0000608474,0.0000000010,0
E34,1691703719.9063315392,1691705400.0000000000,1691703720.0000000000,-12841029.6915832311,15231330.2006067820,21887005.4836358540,-0.0000608474,0.0000000010,0
E34,1691703749.9063749313,1691705400.0000000000,1691703750.0000000000,-12844138.7027124856,15165251.6489363424,21930960.7444936484,-0.0000608475,0.0000000009,0
E34,1691703779.9064178467,1691705400.0000000000,1691703780.0000000000,-12847420.8512385264,15099049.8247117791,21974612.5135468058,-0.0000608476,0.0000000009,0
E34,1691703809.9064607620,1691705400.0000000000,1691703810.0000000000,-12850876.6432285216,15032726.0839188620,22017960.1862772256,-0.0000608476,0.0000000009,0
E34,1691703839.9065032005,1691705400.0000000000,1691703840.0000000000,-12854506.5771265663,14966281.7879579384,22061003.1609886289,-0.0000608477,0.0000000009,0
E34,1691703869.9065456390,1691705400.0000000000,1691703870.0000000000,-12858311.1439540032,14899718.2993824258,22103740.8415708356,-0.0000608478,0.0000000009,0
E34,1691703899.9065876007,1691705400.0000000000,1691703900.0000000000,-12862290.8270604610,14833036.9860774688,22146172.6347715519,-0.0000608478,0.0000000009,0
E34,1691703929.9066293240,1691705400.0000000000,1691703930.0000000000,-12866446.1023132242,14766239.2175142244,22188297.9525882006,-0.0000608479,0.0000000009,0
E34,1691703959.9066708088,1691705400.0000000000,1691703960.0000000000,-12870777.4379599784,14699326.3668189887,22230116.2109151222,-0.0000608479,0.0000000009,0
E34,1691703989.9067120552,1691705400.0000000000,1691703990.0000000000,-12875285.2946401555,14632299.8101993781,22271626.8298925757,-0.0000608480,0.0000000009,0
E34,1691704019.9067530632,1691705400.0000000000,1691704020.0000000000,-12879970.1253675707,14565160.9268983323,22312829.2339148000,-0.0000608481,0.0000000009,0
E34,1691704049.9067935944,1691705400.0000000000,1691704050.0000000000,-12884832.3754736688,14497911.0996832326,22353722.8513143100,-0.0000608481,0.0000000009,0
E34,1691704079.9068341255,1691705400.0000000000,1691704080.0000000000,-12889872.4827466812,14430551.7126610558,22394307.1156673841,-0.0000608482,0.0000000009,0
E34,1691704109.9068741798,1691705400.0000000000,1691704110.0000000000,-12895090.8771405034,14363084.1549759191,22434581.4635331221,-0.0000608483,0.0000000009,0
E34,1691704139.9059140682,1691705400.0000000000,1691704140.0000000000,-12900487.7981622946,14295512.0710933357,22474544.0098746307,-0.0000608483,0.0000000009,0
E34,1691704169.9059536457,1691705400.0000000000,1691704170.0000000000,-12906064.0202121790,14227832.3500810079,22514196.8645526320,-0.0000608484,0.0000000009,0
E34,1691704199.9059929848,1691705400.0000000000,1691704200.0000000000,-12911819.7732868213,14160048.6389670242,22553538.1404435039,-0.0000608484,0.0000000009,0
E34,1691704229.9060320854,1691705400.0000000000,1691704230.0000000000,-12917755.4565513022,14092162.3369518090,22592567.2919408046,-0.0000608485,0.0000000009,0
E34,1691704259.9060707092,1691705400.0000000000,1691704260.0000000000,-12923871.4613648541,14024174.8464421891,22631283.7774481922,-0.0000608486,0.0000000009,0
E34,1691704289.9061093330,1691705400.0000000000,1691704290.0000000000,-12930168.1714616567,13956087.5708425585,22669687.0606152788,-0.0000608486,0.0000000009,0
E34,1691704319.9061474800,1691705400.0000000000,1691704320.0000000000,-12936645.9625921007,13887901.9182924274,22707776.6081975065,-0.0000608487,0.0000000009,0
E34,1691704349.9061853886,1691705400.0000000000,1691704350.0000000000,-12943305.2028549332,13819619.2978337351,22745551.8922061995,-0.0000608488,0.0000000009,0
E34,1691704379.9062230587,1691705400.0000000000,1691704380.0000000000,-12950146.2524842862,13751241.1215276420,22783012.3886926249,-0.0000608488,0.0000000009,0
E34,1691704409.9062604904,1691705400.0000000000,1691704410.0000000000,-12957169.4638847727,13682768.8038669340,22820157.5780617967,-0.0000608489,0.0000000009,0
E34,1691704439.9062976837,1691705400.0000000000,1691704440.0000000000,-12964375.1816180348,13614203.7617286760,22856986.9450797066,-0.0000608489,0.0000000009,0
E34,1691704469.9063346386,1691705400.0000000000,1691704470.0000000000,-12971763.7423890848,13545547.4143272601,22893499.9788805023,-0.0000608490,0.0000000009,0
E34,1691704499.9063711166,1691705400.0000000000,1691704500.0000000000,-12979335.4749722816,13476801.1837137528,22929696.1726872250,-0.0000608491,0.0000000009,0
E34,1691704529.9064073563,1691705400.0000000000,1691704530.0000000000,-12987090.7003780380,13407966.4930900820,22965575.0246831290,-0.0000608491,0.0000000009,0
E34,1691704559.9064435959,1691705400.0000000000,1691704560.0000000000,-12995029.7317274902,13339044.7678504437,23001136.0374308079,-0.0000608492,0.0000000009,0
E34,1691704589.9064793587,1691705400.0000000000,1691704590.0000000000,-13003152.8740438446,13270037.4371806812,23036378.7170425616,-0.0000608492,0.0000000009,0
E34,1691704619.9065146446,1691705400.0000000000,1691704620.0000000000,-13011460.4245525394,13200945.9312732480,23071302.5746067539,-0.0000608493,0.0000000009,0
E34,1691704649.9065499306,1691705400.0000000000,1691704650.0000000000,-13019952.6726837307,13131771.6812732648,23105907.1261693276,-0.0000608494,0.0000000009,0
E34,1691704679.9065849781,1691705400.0000000000,1691704680.0000000000,-13028629.8997272998,13062516.1219775993,23140191.8913590983,-0.0000608494,0.0000000009,0
E34,1691704709.9066195488,1691705400.0000000000,1691704710.0000000000,-13037492.3790128231,12993180.6901430860,23174156.3942385875,-0.0000608495,0.0000000009,0
E34,1691704739.9066538811,1691705400.0000000000,1691704740.0000000000,-13046540.3760439977,12923766.8233345337,23207800.1638429016,-0.0000608496,0.0000000009,0
E34,1691704769.9066879749,1691705400.0000000000,1691704770.0000000000,-13055774.1482804772,12854275.9615282025,23241122.7333701476,-0.0000608496,0.0000000009,0
E34,1691704799.9067218304,1691705400.0000000000,1691704800.0000000000,-13065193.9451954514,12784709.5465141106,23274123.6404617205,-0.0000608497,0.0000000009,0
E34,1691704829.9067552090,1691705400.0000000000,1691704830.0000000000,-13074800.0081886202,12715069.0224015005,23306802.4269503467,-0.0000608497,0.0000000009,0
E34,1691704859.9067885876,1691705400.0000000000,1691704860.0000000000,-13084592.5708831530,12645355.8333565257,23339158.6399027221,-0.0000608498,0.0000000009,0
E34,1691704889.9068214893,1691705400.0000000000,1691704890.0000000000,-13094571.8585781716,12575571.4274295364,23371191.8298143260,-0.0000608499,0.0000000009,0
E34,1691704919.9068541527,1691705400.0000000000,1691704920.0000000000,-13104738.0887803454,12505717.2526303697,23402901.5524221435,-0.0000608499,0.0000000009,0
E34,1691704949.9068865776,1691705400.0000000000,1691704950.0000000000,-13115091.4708852377,12435794.7590955347,23434287.3676796593,-0.0000608500,0.0000000009,0
E34,1691704979.9069187641,1691705400.0000000000,1691704980.0000000000,-13125632.2062456701,12365805.3984861672,23465348.8400215395,-0.0000608501,0.0000000009,0
E34,1691705009.9069504738,1691705400.0000000000,1691705010.0000000000,-13136360.4880773090,12295750.6244967207,23496085.5381266586,-0.0000608501,0.0000000009,0
E34,1691705039.9069819450,1691705400.0000000000,1691705040.0000000000,-13147276.5017055552,12225631.8911365662,23526497.0356582850,-0.0000608502,0.0000000009,0
E34,1691705069.9070134163,1691705400.0000000000,1691705070.0000000000,-13158380.4243946802,12155450.6537925042,23556582.9107685685,-0.0000608502,0.0000000009,0
E34,1691705099.9070444107,1691705400.0000000000,1691705100.0000000000,-13169672.4250688273,12085208.3708557747,23586342.7453987524,-0.0000608503,0.0000000009,0
E34,1691705129.9070749283,1691705400.0000000000,1691705130.0000000000,-13181152.6647420805,12014906.5008861162,23615776.1264870651,-0.0000608504,0.0000000009,0
E34,1691705159.9071054459,1691705400.0000000000,1691705160.0000000000,-13192821.2965266816,11944546.5025581382,23644882.6459485069,-0.0000608504,0.0000000009,0
E34,1691705189.9071354866,1691705400.0000000000,1691705190.0000000000,-13204678.4650712851,11874129.8379674572,23673661.8992900923,-0.0000608505,0.0000000009,0
E34,1691705219.9071655273,1691705400.0000000000,1691705220.0000000000,-13216724.3072964754,11803657.9681086894,23702113.4874670245,-0.0000608506,0.0000000009,0
E34,1691705249.9071950912,1691705400.0000000000,1691705250.0000000000,-13228958.9516346157,11733132.3573038206,23730237.0150585398,-0.0000608506,0.0000000009,0
E34,1691705279.9062242508,1691705400.0000000000,1691705280.0000000000,-13241382.1013530642,11662556.8230733257,23758031.1706866100,-0.0000608507,0.0000000009,0
E34,1691705309.9062533379,1691705400.0000000000,1691705310.0000000000,-13253994.6972134728,11591928.1246390603,23785497.4217884503,-0.0000608507,0.0000000009,0
E34,1691705339.9062819481,1691705400.0000000000,1691705340.0000000000,-13266796.4323418923,11521250.0808568839,23812634.4546823166,-0.0000608508,0.0000000009,0
E34,1691705369.9063103199,1691705400.0000000000,1691705370.0000000000,-13279787.4029739406,11450524.1582311206,23839441.8928086385,-0.0000608509,0.0000000009,0
E34,1691705399.9063384533,1691705400.0000000000,1691705400.0000000000,-13292967.6971111819,11379751.8246712424,23865919.3639490381,-0.0000608509,0.0000000009,0
E34,1691705429.9063663483,1691705400.0000000000,1691705430.0000000000,-13306337.3946162798,11308934.5488817357,23892066.5004510619,-0.0000608510,0.0000000009,0
E34,1691705459.9063940048,1691705400.0000000000,1691705460.0000000000,-13319896.5672090445,11238073.8003129736,23917882.9392333627,-0.0000608511,0.0000000009,0
E34,1691705489.9064211845,1691705400.0000000000,1691705490.0000000000,-13333645.2783522867,11167171.0496763568,23943368.3215895779,-0.0000608511,0.0000000009,0
E34,1691705519.9064483643,1691705400.0000000000,1691705520.0000000000,-13347583.5836871788,11096227.7666405626,23968522.2940008566,-0.0000608512,0.0000000009,0
E34,1691705549.9064750671,1691705400.0000000000,1691705550.0000000000,-13361711.5302610826,11025245.4237282500,23993344.5067296438,-0.0000608512,0.0000000009,0
E34,1691705579.9065015316,1691705400.0000000000,1691705580.0000000000,-13376029.1572964136,10954225.4923208691,24017834.6152305007,-0.0000608513,0.0000000009,0
E34,1691705609.9065275192,1691705400.0000000000,1691705610.0000000000,-13390536.4956302773,10883169.4454295579,24041992.2791620195,-0.0000608514,0.0000000009,0
E34,1691705639.9065535069,1691705400.0000000000,1691705640.0000000000,-13405233.5682847928,10812078.7548232768,24065817.1633581147,-0.0000608514,0.0000000008,0
E34,1691705669.9065790176,1691705400.0000000000,1691705670.0000000000,-13420120.3896541409,10740954.8949334584,24089308.9364954717,-0.0000608515,0.0000000008,0
E34,1691705699.9066042900,1691705400.0000000000,1691705700.0000000000,-13435196.9663167205,10669799.3388506025,24112467.2724301182,-0.0000608516,0.0000000008,0
E34,1691705729.9066293240,1691705400.0000000000,1691705730.0000000000,-13450463.2965677585,10598613.5605350919,24135291.8494420797,-0.0000608516,0.0000000008,0
E34,1691705759.9066541195,1691705400.0000000000,1691705760.0000000000,-13465919.3705342114,10527399.0342030954,24157782.3504304923,-0.0000608517,0.0000000008,0
E34,1691705789.9066784382,1691705400.0000000000,1691705790.0000000000,-13481565.1700488012,10456157.2348437533,24179938.4627433643,-0.0000608517,0.0000000008,0
E34,1691705819.9067027569,1691705400.0000000000,1691705820.0000000000,-13497400.6691480149,10384889.6359053627,24201759.8788835779,-0.0000608518,0.0000000008,0
E34,1691705849.9067265987,1691705400.0000000000,1691705850.0000000000,-13513425.8331978731,10313597.7132097185,24223246.2952873223,-0.0000608519,0.0000000008,0
