SvSystem,UTC,Code_1,Code_2,Code_5,Phase_1,Phase_2,Phase_5,Snr_1,Snr_2,Snr_5
E4,1691647710.0000000000,28014315.4279999994,0,28014324.5049999990,147216242.8529999852,0,109934215.0750000030,0,0,0
E4,1691647740.0000000000,27996768.4369999990,0,27996777.0179999992,147124031.3770000041,0,109865355.8229999989,0,0,0
E4,1691647770.0000000000,27979280.0570000000,0,27979288.6539999992,147032129.6559999883,0,109796727.8770000041,0,0,0
E4,1691647800.0000000000,27961852.0659999996,0,27961860.2159999982,146940543.4979999959,0,109728335.5729999989,0,0,0
E4,1691647830.0000000000,27944483.5460000001,0,27944492.7100000009,146849273.5870000124,0,109660179.4280000031,0,0,0
E4,1691647860.0000000000,27927176.1939999983,0,27927184.4629999995,146758319.0909999907,0,109592258.8100000024,0,0,0
E4,1691647890.0000000000,27909928.2540000007,0,27909936.8530000001,146667682.4519999921,0,109524575.5419999957,0,0,0
E4,1691647920.0000000000,27892742.2280000001,0,27892749.9019999988,146577363.4339999855,0,109457129.4580000043,0,0,0
E4,1691647950.0000000000,27875614.4510000013,0,27875622.8350000009,146487359.9309999943,0,109389918.9969999939,0,0,0
E4,1691647980.0000000000,27858547.5810000002,0,27858556.4189999998,146397675.7739999890,0,109322947.0100000054,0,0,0
E4,1691648010.0000000000,27841543.9950000010,0,27841552.5989999995,146308318.4760000110,0,109256219.1180000007,0,0,0
E4,1691648040.0000000000,28124394.2199999988,0,28124402.9809999987,147794707.0660000145,0,110366184.5910000056,0,0,0
E4,1691648070.0000000000,28107513.7650000006,0,28107521.5370000005,147705996.1310000122,0,110299939.3840000033,0,0,0
E4,1691648100.0000000000,28090694.6900000013,0,28090703.2769999988,147617615.2770000100,0,110233940.6770000011,0,0,0
E4,1691648130.0000000000,28073939.6229999997,0,28073948.3759999983,147529566.0090000033,0,110168189.6099999994,0,0,0
E4,1691648160.0000000000,28057247.7069999985,0,28057256.5859999992,147441849.7669999897,0,110102687.2240000069,0,0,0
E4,1691648190.0000000000,28040619.5289999992,0,28040627.5870000012,147354465.9589999914,0,110037433.0890000015,0,0,0
E4,1691648220.0000000000,28024054.6270000003,0,28024062.6590000018,147267416.0449999869,0,109972428.3190000057,0,0,0
E4,1691648250.0000000000,28007552.9739999995,0,28007561.6869999990,147180703.2290000021,0,109907675.2730000019,0,0,0
E4,1691648280.0000000000,27991115.7300000004,0,27991124.2210000008,147094324.5920000076,0,109843171.7890000045,0,0,0
E4,1691648310.0000000000,27974742.9649999999,0,27974751.5080000013,147008284.9699999988,0,109778921.4740000069,0,0,0
E4,1691648340.0000000000,27958434.6900000013,0,27958442.7149999999,146922584.4469999969,0,109714924.3920000046,0,0,0
E4,1691648370.0000000000,27942191.2589999996,0,27942199.5109999999,146837224.0800000131,0,109651181.3120000064,0,0,0
E4,1691648400.0000000000,27926012.3200000003,0,27926020.9479999989,146752204.5200000107,0,109587692.7469999939,0,0,0
E4,1691648430.0000000000,27909899.2120000012,0,27909907.8040000014,146667529.3810000122,0,109524461.3620000035,0,0,0
E4,1691648460.0000000000,27893851.8960000016,0,27893860.1070000008,146583200.2249999940,0,109461488.3439999968,0,0,0
E4,1691648490.0000000000,27877870.4239999987,0,27877878.7699999996,146499217.3210000098,0,109398773.9000000060,0,0,0
E4,1691648520.0000000000,27861955.0049999990,0,27861963.3500000015,146415580.7240000069,0,109336318.0409999937,0,0,0
E4,1691648550.0000000000,27846105.3150000013,0,27846113.5150000006,146332289.3109999895,0,109274119.9409999996,0,0,0
E4,1691648580.0000000000,27830321.4670000002,0,27830329.6479999982,146249345.0469999909,0,109212181.0830000043,0,0,0
E4,1691648610.0000000000,27814604.7439999990,0,27814612.8280000016,146166753.4499999881,0,109150505.5639999956,0,0,0
E4,1691648640.0000000000,27798956.0350000001,0,27798964.2390000001,146084518.6159999967,0,109089096.4510000050,0,0,0
E4,1691648670.0000000000,27783376.5879999995,0,27783384.4100000001,146002646.8639999926,0,109027958.4420000017,0,0,0
E4,1691648700.0000000000,27767865.2520000003,0,27767873.7300000004,145921136.2179999948,0,108967090.0999999940,0,0,0
E4,1691648730.0000000000,27752423.0069999993,0,27752431.8170000017,145839988.6710000038,0,108906492.8850000054,0,0,0
E4,1691648760.0000000000,27737052.0060000010,0,27737060.1759999990,145759210.8339999914,0,108846171.7489999980,0,0,0
E4,1691648790.0000000000,27721749.6510000005,0,27721757.9719999991,145678797.4219999909,0,108786122.7329999954,0,0,0
E4,1691648820.0000000000,27706516.6189999990,0,27706525.0119999982,145598746.8569999933,0,108726344.6920000017,0,0,0
E4,1691648850.0000000000,27691353.9820000008,0,27691362.1559999995,145519066.0180000067,0,108666842.7339999974,0,0,0
E4,1691648880.0000000000,27676261.6649999991,0,27676269.8110000007,145439755.3179999888,0,108607617.1809999943,0,0,0
E4,1691648910.0000000000,27661239.3240000010,0,27661247.6009999998,145360812.4609999955,0,108548666.3190000057,0,0,0
E4,1691648940.0000000000,27646287.4230000004,0,27646295.7589999996,145282240.0160000026,0,108489992.0729999989,0,0,0
E4,1691648970.0000000000,27631405.7349999994,0,27631414.3040000014,145204036.5999999940,0,108431593.3969999999,0,0,0
E4,1691649000.0000000000,27616594.8420000002,0,27616602.9860000014,145126203.3000000119,0,108373471.0980000049,0,0,0
E4,1691649030.0000000000,27601855.2619999982,0,27601863.3669999987,145048745.1029999852,0,108315628.9350000024,0,0,0
E4,1691649060.0000000000,27587186.4320000000,0,27587194.5989999995,144971661.6759999990,0,108258066.6139999926,0,0,0
E4,1691649090.0000000000,27572589.9090000018,0,27572598.5760000013,144894957.1689999998,0,108200787.2709999979,0,0,0
E4,1691649120.0000000000,27558065.3999999985,0,27558074.1680000015,144818631.2520000041,0,108143790.6430000067,0,0,0
E4,1691649150.0000000000,27543613.5560000017,0,27543622.2520000003,144742686.0200000107,0,108087078.3009999990,0,0,0
E4,1691649180.0000000000,27529234.9860000014,0,27529242.8520000018,144667123.0519999862,0,108030651.3939999938,0,0,0
E4,1691649210.0000000000,27814721.3869999982,0,27814729.7520000003,146167365.4099999964,0,109150962.2370000035,0,0,0
E4,1691649240.0000000000,27800487.3240000010,0,27800495.8750000000,146092565.4120000005,0,109095105.1040000021,0,0,0
E4,1691649270.0000000000,27786325.0789999999,0,27786333.5570000000,146018142.6719999909,0,109039529.6620000005,0,0,0
E4,1691649300.0000000000,27772237.0839999989,0,27772245.5909999982,145944109.8330000043,0,108984245.4140000045,0,0,0
E4,1691649330.0000000000,27758222.2049999982,0,27758231.0509999990,145870462.9090000093,0,108929249.3429999948,0,0,0
E4,1691649360.0000000000,27744282.0940000005,0,27744290.4200000018,145797203.8490000069,0,108874542.9050000012,0,0,0
E4,1691649390.0000000000,27730414.2650000006,0,27730422.4320000000,145724328.2669999897,0,108820122.8349999934,0,0,0
E4,1691649420.0000000000,27716620.3480000012,0,27716628.6820000000,145651841.6349999905,0,108765993.2460000068,0,0,0
E4,1691649450.0000000000,27702899.8150000013,0,27702908.5159999989,145579741.5029999912,0,108712152.2740000039,0,0,0
E4,1691649480.0000000000,27689253.6829999983,0,27689262.2270000018,145508030.0489999950,0,108658601.5520000011,0,0,0
E4,1691649510.0000000000,27675682.1270000003,0,27675690.5119999982,145436711.2939999998,0,108605344.1040000021,0,0,0
E4,1691649540.0000000000,27662185.6030000001,0,27662194.0289999992,145365785.8379999995,0,108552380.3579999954,0,0,0
E4,1691649570.0000000000,27648763.7659999989,0,27648771.7650000006,145295252.7190000117,0,108499709.6060000062,0,0,0
E4,1691649600.0000000000,27635415.1180000007,0,27635423.6189999990,145225107.9659999907,0,108447328.8860000074,0,0,0
E4,1691649630.0000000000,27622142.8700000010,0,27622151.4699999988,145155362.4219999909,0,108395246.2789999992,0,0,0
E4,1691649660.0000000000,27608946.4609999992,0,27608954.3949999996,145086011.2199999988,0,108343458.1490000039,0,0,0
E4,1691649690.0000000000,27595824.2650000006,0,27595832.2140000015,145017055.0559999943,0,108291965.0409999937,0,0,0
E4,1691649720.0000000000,27582777.8359999992,0,27582786.1130000018,144948497.0589999855,0,108240769.2740000039,0,0,0
E4,1691649750.0000000000,27569807.6330000013,0,27569815.6429999992,144880338.2139999866,0,108189871.5629999936,0,0,0
E4,1691649780.0000000000,27556914.4600000009,0,27556922.4869999997,144812584.6500000060,0,108139276.4989999980,0,0,0
E4,1691649810.0000000000,27544097.8909999989,0,27544105.2569999993,144745231.7590000033,0,108088980.6469999999,0,0,0
E4,1691649840.0000000000,27531356.7919999994,0,27531364.5480000004,144678278.8310000002,0,108038983.4560000002,0,0,0
E4,1691649870.0000000000,27518692.1030000001,0,27518700.3469999991,144611728.3219999969,0,107989286.7619999945,0,0,0
E4,1691649900.0000000000,27506104.8900000006,0,27506112.8480000012,144545580.9180000126,0,107939891.0740000010,0,0,0
E4,1691649930.0000000000,27493593.9829999991,0,27493601.9200000018,144479835.7619999945,0,107890795.7719999999,0,0,0
E4,1691649960.0000000000,27481159.8409999982,0,27481168.2459999993,144414496.8379999995,0,107842003.8050000072,0,0,0
E4,1691649990.0000000000,27468804.0390000008,0,27468811.8979999982,144349565.0370000005,0,107793515.8359999955,0,0,0
E4,1691650020.0000000000,27456526.3909999989,0,27456533.9679999985,144285043.9950000048,0,107745334.6009999961,0,0,0
E4,1691650050.0000000000,27444324.9569999985,0,27444332.8770000003,144220926.5349999964,0,107697454.7310000062,0,0,0
E4,1691650080.0000000000,27432201.0419999994,0,27432208.8249999993,144157213.8350000083,0,107649877.1009999961,0,0,0
E4,1691650110.0000000000,27420154.7850000001,0,27420162.5060000010,144093912.0430000126,0,107602606.3320000023,0,0,0
E4,1691650140.0000000000,27408187.2829999998,0,27408194.5720000006,144031020.0430000126,0,107555641.5579999983,0,0,0
E4,1691650170.0000000000,27396296.2879999988,0,27396304.2170000002,143968533.9900000095,0,107508979.9169999957,0,0,0
E4,1691650200.0000000000,27384483.6020000018,0,27384491.4580000006,143906458.7590000033,0,107462625.0649999976,0,0,0
E4,1691650230.0000000000,27372748.2010000013,0,27372756.4710000008,143844790.8039999902,0,107416574.3560000062,0,0,0
E4,1691650260.0000000000,27361092.5320000015,0,27361100.6790000014,143783539.6710000038,0,107370834.9050000012,0,0,0
E4,1691650290.0000000000,27349515.9160000011,0,27349523.8489999995,143722704.0060000122,0,107325405.7300000042,0,0,0
E4,1691650320.0000000000,27338017.4450000003,0,27338024.9890000001,143662276.7579999864,0,107280281.5370000005,0,0,0
E4,1691650350.0000000000,27326596.8170000017,0,27326604.4239999987,143602261.0810000002,0,107235464.6979999989,0,0,0
E4,1691650380.0000000000,27315256.2789999992,0,27315263.7100000009,143542665.7430000007,0,107190961.7150000036,0,0,0
E4,1691650410.0000000000,27603787.2529999986,0,27603794.6629999988,145058906.7199999988,0,108323219.6620000005,0,0,0
E4,1691650440.0000000000,27592605.3480000012,0,27592613.0899999999,145000147.2579999864,0,108279340.9039999992,0,0,0
E4,1691650470.0000000000,27581504.2270000018,0,27581511.5509999990,144941809.5020000041,0,108235777.0680000037,0,0,0
E4,1691650500.0000000000,27570483.2639999986,0,27570490.7140000015,144883895.1620000005,0,108192529.4309999943,0,0,0
E4,1691650530.0000000000,27559543.8709999993,0,27559551.4210000001,144826408.0769999921,0,108149600.8359999955,0,0,0
E4,1691650560.0000000000,27548683.7259999998,0,27548691.4580000006,144769339.9580000043,0,108106985.1169999987,0,0,0
E4,1691650590.0000000000,27537904.7840000018,0,27537912.3579999991,144712696.5060000122,0,108064686.5119999945,0,0,0
E4,1691650620.0000000000,27527206.8559999987,0,27527214.1970000006,144656476.0370000005,0,108022703.7919999957,0,0,0
E4,1691650650.0000000000,27516588.6490000002,0,27516596.4050000012,144600678.4600000083,0,107981036.8429999948,0,0,0
E4,1691650680.0000000000,27506051.5119999982,0,27506059.4400000013,144545308.5660000145,0,107939689.2740000039,0,0,0
E4,1691650710.0000000000,27495597.0269999988,0,27495604.8979999982,144490368.0679999888,0,107898662.3579999954,0,0,0
E4,1691650740.0000000000,27485223.1389999986,0,27485230.8299999982,144435852.7960000038,0,107857952.9679999948,0,0,0
E4,1691650770.0000000000,27474929.9710000008,0,27474937.5460000001,144381762.4499999881,0,107817560.8840000033,0,0,0
E4,1691650800.0000000000,27464719.0789999999,0,27464726.1620000005,144328101.8019999862,0,107777489.6930000037,0,0,0
E4,1691650830.0000000000,27454587.7939999998,0,27454595.5060000010,144274863.0620000064,0,107737733.5460000038,0,0,0
E4,1691650860.0000000000,27444539.4560000002,0,27444546.6640000008,144222056.8829999864,0,107698300.4019999951,0,0,0
E4,1691650890.0000000000,27434570.8319999985,0,27434578.5899999999,144169675.8400000036,0,107659184.7300000042,0,0,0
E4,1691650920.0000000000,27424686.8299999982,0,27424694.1090000011,144117732.0169999897,0,107620395.5429999977,0,0,0
E4,1691650950.0000000000,27414883.7149999999,0,27414891.2850000001,144066218.2439999878,0,107581927.5119999945,0,0,0
E4,1691650980.0000000000,27405163.3940000013,0,27405170.4899999984,144015135.8120000064,0,107543781.5690000057,0,0,0
E4,1691651010.0000000000,27395525.2890000008,0,27395532.5210000016,143964487.0300000012,0,107505959.4459999949,0,0,0
E4,1691651040.0000000000,27385969.6550000012,0,27385977.0890000015,143914273.8039999902,0,107468462.5910000056,0,0,0
E4,1691651070.0000000000,27376495.9939999990,0,27376503.4950000010,143864489.5990000069,0,107431286.1200000048,0,0,0
E4,1691651100.0000000000,27367105.4430000000,0,27367113.1440000013,143815142.7260000110,0,107394436.2020000070,0,0,0
E4,1691651130.0000000000,27357798.0789999999,0,27357805.4919999987,143766231.1660000086,0,107357911.3710000068,0,0,0
E4,1691651160.0000000000,27348574.2509999983,0,27348581.7250000015,143717759.4580000043,0,107321715.0150000006,0,0,0
E4,1691651190.0000000000,27339433.3060000017,0,27339440.7919999994,143669724.8499999940,0,107285845.0470000058,0,0,0
E4,1691651220.0000000000,27330375.6640000008,0,27330383.2300000004,143622126.0049999952,0,107250300.5039999932,0,0,0
E4,1691651250.0000000000,27321400.8110000007,0,27321408.4059999995,143574964.3899999857,0,107215082.4510000050,0,0,0
E4,1691651280.0000000000,27312509.7509999983,0,27312517.4640000015,143528242.2269999981,0,107180192.5559999943,0,0,0
E4,1691651310.0000000000,27303702.4600000009,0,27303709.8339999989,143481958.0830000043,0,107145629.7719999999,0,0,0
E4,1691651340.0000000000,27294978.8940000013,0,27294986.2439999990,143436114.5940000117,0,107111396.0139999986,0,0,0
E4,1691651370.0000000000,27286337.5709999986,0,27286345.0170000009,143390704.8819999993,0,107077486.1920000017,0,0,0
E4,1691651400.0000000000,27277780.0139999986,0,27277787.3240000010,143345734.3619999886,0,107043904.3320000023,0,0,0
E4,1691651430.0000000000,27269305.3249999993,0,27269312.8579999991,143301200.2989999950,0,107010648.3889999986,0,0,0
E4,1691651460.0000000000,27260913.6880000010,0,27260921.1889999993,143257103.5119999945,0,106977718.9780000001,0,0,0
E4,1691651490.0000000000,27252604.6559999995,0,27252612.7829999998,143213441.3109999895,0,106945114.0840000063,0,0,0
E4,1691651520.0000000000,27244380.8460000008,0,27244388.1359999999,143170221.9519999921,0,106912839.8920000046,0,0,0
E4,1691651550.0000000000,27236239.8660000004,0,27236247.4659999982,143127441.1980000138,0,106880893.2129999995,0,0,0
E4,1691651580.0000000000,27527974.6279999986,0,27527982.4930000007,144660519.0370000005,0,108025724.0579999983,0,0,0
E4,1691651610.0000000000,27520000.7349999994,0,27520008.0000000000,144618612.8819999993,0,107994430.5059999973,0,0,0
E4,1691651640.0000000000,27512109.4510000013,0,27512116.9600000009,144577144.8459999859,0,107963464.0939999968,0,0,0
E4,1691651670.0000000000,27504301.6259999983,0,27504309.4770000018,144536116.1459999979,0,107932825.7800000012,0,0,0
E4,1691651700.0000000000,27496578.3559999987,0,27496585.6519999988,144495526.8129999936,0,107902515.5509999990,0,0,0
E4,1691651730.0000000000,27488937.5639999993,0,27488944.8319999985,144455374.9889999926,0,107872532.0460000038,0,0,0
E4,1691651760.0000000000,27481380.8299999982,0,27481388.1359999999,144415664.4230000079,0,107842878.0330000073,0,0,0
E4,1691651790.0000000000,27473907.7259999998,0,27473915.1860000007,144376392.1540000141,0,107813551.3480000049,0,0,0
E4,1691651820.0000000000,27466517.6200000010,0,27466525.0839999989,144337557.5349999964,0,107784551.4790000021,0,0,0
E4,1691651850.0000000000,27459211.2270000018,0,27459218.5599999987,144299161.1150000095,0,107755878.8369999975,0,0,0
E4,1691651880.0000000000,27451986.5249999985,0,27451994.7089999989,144261200.2560000122,0,107727531.4200000018,0,0,0
E4,1691651910.0000000000,27444847.5830000006,0,27444854.9149999991,144223679.4629999995,0,107699512.6330000013,0,0,0
E4,1691651940.0000000000,27437790.5659999996,0,27437798.2250000015,144186597.5049999952,0,107671821.5789999962,0,0,0
E4,1691651970.0000000000,27430817.4479999989,0,27430824.8559999987,144149951.2540000081,0,107644455.8669999987,0,0,0
E4,1691652000.0000000000,27423927.4719999991,0,27423934.6649999991,144113742.7330000103,0,107617417.0450000018,0,0,0
E4,1691652030.0000000000,27417120.3729999997,0,27417127.7890000008,144077973.1049999893,0,107590705.9479999989,0,0,0
E4,1691652060.0000000000,27410396.3799999990,0,27410403.9279999994,144042639.4329999983,0,107564320.4259999990,0,0,0
E4,1691652090.0000000000,27403757.0940000005,0,27403764.4820000008,144007747.8889999986,0,107538265.0330000073,0,0,0
E4,1691652120.0000000000,27397199.6570000015,0,27397207.7509999983,143973293.1439999938,0,107512535.8449999988,0,0,0
E4,1691652150.0000000000,27390727.6090000011,0,27390735.1030000001,143939278.7739999890,0,107487135.4969999939,0,0,0
E4,1691652180.0000000000,27384338.8489999995,0,27384346.0720000006,143905703.3129999936,0,107462062.9039999992,0,0,0
E4,1691652210.0000000000,27378032.4100000001,0,27378039.8669999987,143872565.2030000091,0,107437316.9280000031,0,0,0
E4,1691652240.0000000000,27371810.0119999982,0,27371817.6469999999,143839866.3070000112,0,107412898.8980000019,0,0,0
E4,1691652270.0000000000,27365672.0560000017,0,27365679.5109999999,143807611.0730000138,0,107388812.1979999989,0,0,0
E4,1691652300.0000000000,27359617.0540000014,0,27359624.9800000004,143775794.0270000100,0,107365052.7290000021,0,0,0
E4,1691652330.0000000000,27353645.2329999991,0,27353652.1689999998,143744407.4779999852,0,107341614.7210000008,0,0,0
E4,1691652360.0000000000,27347754.0850000009,0,27347761.5980000012,143713452.1040000021,0,107318498.6959999949,0,0,0
E4,1691652390.0000000000,27341948.3579999991,0,27341955.7560000010,143682941.4490000010,0,107295714.7619999945,0,0,0
E4,1691652420.0000000000,27336224.6750000007,0,27336231.6449999996,143652862.5390000045,0,107273253.2389999926,0,0,0
E4,1691652450.0000000000,27330583.9259999990,0,27330590.7030000016,143623219.0169999897,0,107251116.8240000010,0,0,0
E4,1691652480.0000000000,27325027.3390000015,0,27325034.2549999990,143594019.7339999974,0,107229312.1449999958,0,0,0
E4,1691652510.0000000000,27319554.9320000000,0,27319561.5399999991,143565259.6349999905,0,107207835.4189999998,0,0,0
E4,1691652540.0000000000,27314166.3099999987,0,27314173.7230000012,143536945.7649999857,0,107186691.9159999937,0,0,0
E4,1691652570.0000000000,27308862.6889999993,0,27308869.6259999983,143509073.6240000129,0,107165878.2890000045,0,0,0
E4,1691652600.0000000000,27303642.9450000003,0,27303649.6440000013,143481642.4779999852,0,107145393.9449999928,0,0,0
E4,1691652630.0000000000,27298507.1499999985,0,27298514.1939999983,143454655.1450000107,0,107125241.0269999951,0,0,0
E4,1691652660.0000000000,27293455.9560000002,0,27293462.7369999997,143428110.0920000076,0,107105418.3910000026,0,0,0
E4,1691652690.0000000000,27288488.6030000001,0,27288496.2760000005,143402010.2089999914,0,107085928.1630000025,0,0,0
E4,1691652720.0000000000,27283605.1160000004,0,27283612.7560000010,143376345.8709999919,0,107066763.1879999936,0,0,0
E4,1691652750.0000000000,27278804.5789999999,0,27278811.8850000016,143351116.6730000079,0,107047923.1599999964,0,0,0
E4,1691652780.0000000000,27573879.8630000018,0,27573886.9719999991,144901746.0929999948,0,108205860.6630000025,0,0,0
E4,1691652810.0000000000,27569245.0340000018,0,27569251.9789999984,144877389.5600000024,0,108187672.2839999944,0,0,0
E4,1691652840.0000000000,27564692.6420000009,0,27564699.8480000012,144853468.4979999959,0,108169809.0999999940,0,0,0
E4,1691652870.0000000000,27560223.6590000018,0,27560230.7719999999,144829982.7019999921,0,108152270.9780000001,0,0,0
E4,1691652900.0000000000,27555837.9219999984,0,27555845.0130000003,144806935.8529999852,0,108135060.6149999946,0,0,0
E4,1691652930.0000000000,27551534.5009999983,0,27551542.2419999987,144784323.5209999979,0,108118174.7249999940,0,0,0
E4,1691652960.0000000000,27547314.9759999998,0,27547322.2309999987,144762147.2450000048,0,108101614.4650000036,0,0,0
E4,1691652990.0000000000,27543178.7690000013,0,27543185.8390000015,144740410.5000000000,0,108085382.4389999956,0,0,0
E4,1691653020.0000000000,27539125.0529999994,0,27539132.1860000007,144719107.4810000062,0,108069474.2789999992,0,0,0
E4,1691653050.0000000000,27535153.3720000014,0,27535160.9019999988,144698237.6250000000,0,108053889.6009999961,0,0,0
E4,1691653080.0000000000,27531264.5870000012,0,27531272.0810000002,144677802.2599999905,0,108038629.3680000007,0,0,0
E4,1691653110.0000000000,27527457.8709999993,0,27527465.5159999989,144657797.9760000110,0,108023691.0470000058,0,0,0
E4,1691653140.0000000000,27523735.0960000008,0,27523742.9589999989,144638234.2860000134,0,108009081.7430000007,0,0,0
E4,1691653170.0000000000,27520094.3249999993,0,27520101.5890000015,144619099.1590000093,0,107994792.4539999962,0,0,0
E4,1691653200.0000000000,27516535.3420000002,0,27516542.7780000009,144600396.6590000093,0,107980826.2460000068,0,0,0
E4,1691653230.0000000000,27513058.5390000008,0,27513066.0590000004,144582126.4499999881,0,107967182.8540000021,0,0,0
E4,1691653260.0000000000,27509664.0689999983,0,27509671.8159999996,144564288.5909999907,0,107953862.3129999936,0,0,0
E4,1691653290.0000000000,27506352.4149999991,0,27506359.8139999993,144546884.9070000052,0,107940865.9899999946,0,0,0
E4,1691653320.0000000000,27503121.8630000018,0,27503129.1000000015,144529907.4749999940,0,107928187.9640000015,0,0,0
E4,1691653350.0000000000,27499971.8289999999,0,27499979.2950000018,144513354.2279999852,0,107915826.7119999975,0,0,0
E4,1691653380.0000000000,27496903.4079999998,0,27496910.4180000015,144497227.4289999902,0,107903783.9089999944,0,0,0
E4,1691653410.0000000000,27493916.5819999985,0,27493924.1479999982,144481533.4589999914,0,107892064.3320000023,0,0,0
E4,1691653440.0000000000,27491011.5280000009,0,27491019.3640000001,144466267.9269999862,0,107880664.6879999936,0,0,0
E4,1691653470.0000000000,27488187.4640000015,0,27488195.7960000001,144451430.2369999886,0,107869584.5300000012,0,0,0
E4,1691653500.0000000000,27485445.2619999982,0,27485453.2969999984,144437017.4269999862,0,107858821.6529999971,0,0,0
E4,1691653530.0000000000,27482783.6900000013,0,27482791.3909999989,144423030.2879999876,0,107848376.6640000045,0,0,0
E4,1691653560.0000000000,27480202.3839999996,0,27480210.5960000008,144409466.9580000043,0,107838248.1500000060,0,0,0
E4,1691653590.0000000000,27477702.6530000009,0,27477710.5760000013,144396328.9620000124,0,107828437.2380000055,0,0,0
E4,1691653620.0000000000,27475283.1460000016,0,27475291.0329999998,144383613.3569999933,0,107818941.7769999951,0,0,0
E4,1691653650.0000000000,27472943.1770000011,0,27472950.9629999995,144371316.7639999986,0,107809759.1930000037,0,0,0
E4,1691653680.0000000000,27470683.9640000015,0,27470691.5529999994,144359443.4250000119,0,107800892.7060000002,0,0,0
E4,1691653710.0000000000,27468504.7989999987,0,27468512.7980000004,144347992.8930000067,0,107792341.9300000072,0,0,0
E4,1691653740.0000000000,27466406.2500000000,0,27466413.8079999983,144336962.5870000124,0,107784104.9829999954,0,0,0
E4,1691653770.0000000000,27464387.2340000011,0,27464394.6400000006,144326352.5250000060,0,107776181.8669999987,0,0,0
E4,1691653800.0000000000,27462446.8090000004,0,27462455.0150000006,144316158.3109999895,0,107768569.2600000054,0,0,0
E4,1691653830.0000000000,27460586.2109999992,0,27460594.1730000004,144306380.7120000124,0,107761267.7810000032,0,0,0
E4,1691653860.0000000000,27458805.4329999983,0,27458813.3610000014,144297020.6570000052,0,107754278.1019999981,0,0,0
E4,1691653890.0000000000,27457102.6389999986,0,27457110.5989999995,144288072.8529999852,0,107747596.2730000019,0,0,0
E4,1691653920.0000000000,27455479.7250000015,0,27455487.0760000013,144279542.3840000033,0,107741226.1159999967,0,0,0
E4,1691653950.0000000000,27453935.3830000013,0,27453942.8480000012,144271426.9880000055,0,107735165.8770000041,0,0,0
E4,1691653980.0000000000,27752260.7659999989,0,27752268.6849999987,145839139.3030000031,0,108905860.1099999994,0,0,0
E4,1691654010.0000000000,27750872.6039999984,0,27750880.1330000013,145831842.9070000052,0,108900411.4849999994,0,0,0
E4,1691654040.0000000000,27749561.4349999987,0,27749569.2459999993,145824953.7879999876,0,108895266.9849999994,0,0,0
E4,1691654070.0000000000,27748329.2060000002,0,27748337.1140000001,145818478.6399999857,0,108890431.6439999938,0,0,0
E4,1691654100.0000000000,27747174.5450000018,0,27747182.2479999997,145812410.2630000114,0,108885900.0390000045,0,0,0
E4,1691654130.0000000000,27746097.7809999995,0,27746105.9820000008,145806752.8939999938,0,108881675.3610000014,0,0,0
E4,1691654160.0000000000,27745097.9600000009,0,27745106.1460000016,145801499.2339999974,0,108877752.1500000060,0,0,0
E4,1691654190.0000000000,27744175.1389999986,0,27744183.2410000004,145796649.0329999924,0,108874130.2329999954,0,0,0
E4,1691654220.0000000000,27743328.4780000001,0,27743336.4719999991,145792198.8079999983,0,108870806.9810000062,0,0,0
E4,1691654250.0000000000,27742559.2500000000,0,27742566.8310000002,145788155.7190000117,0,108867787.7549999952,0,0,0
E4,1691654280.0000000000,27741866.5000000000,0,27741874.3660000004,145784516.6450000107,0,108865070.2419999987,0,0,0
E4,1691654310.0000000000,27741250.1959999986,0,27741257.9189999998,145781275.6180000007,0,108862649.9730000049,0,0,0
E4,1691654340.0000000000,27740709.3889999986,0,27740717.4959999993,145778435.7039999962,0,108860529.2249999940,0,0,0
E4,1691654370.0000000000,27740247.2039999999,0,27740254.9239999987,145776004.6200000048,0,108858713.7800000012,0,0,0
E4,1691654400.0000000000,27739859.5749999993,0,27739867.3379999995,145773968.9449999928,0,108857193.5999999940,0,0,0
E4,1691654430.0000000000,27739549.2230000012,0,27739556.9409999996,145772337.3580000103,0,108855975.1840000004,0,0,0
E4,1691654460.0000000000,27739314.4840000011,0,27739322.0480000004,145771104.8720000088,0,108855054.7950000018,0,0,0
E4,1691654490.0000000000,27739155.8610000014,0,27739163.4129999988,145770269.6949999928,0,108854431.0910000056,0,0,0
E4,1691654520.0000000000,27739071.8359999992,0,27739080.5340000018,145769832.6489999890,0,108854104.6899999976,0,0,0
E4,1691654550.0000000000,27739064.7309999987,0,27739072.9560000002,145769792.9519999921,0,108854075.0199999958,0,0,0
E4,1691654580.0000000000,27739131.9699999988,0,27739139.7390000001,145770144.9889999926,0,108854337.8589999974,0,0,0
E4,1691654610.0000000000,27739273.7619999982,0,27739282.0529999994,145770891.4639999866,0,108854895.2590000033,0,0,0
E4,1691654640.0000000000,27739489.5340000018,0,27739497.7390000001,145772025.7800000012,0,108855742.2699999958,0,0,0
E4,1691654670.0000000000,27739779.6460000016,0,27739787.2010000013,145773547.4090000093,0,108856878.5279999971,0,0,0
E4,1691654700.0000000000,27740143.7060000002,0,27740151.4770000018,145775459.7899999917,0,108858306.5620000064,0,0,0
E4,1691654730.0000000000,27740582.7039999999,0,27740591.2879999988,145777771.4499999881,0,108860032.7689999938,0,0,0
E4,1691654760.0000000000,27741097.1000000015,0,27741105.4420000017,145780472.4410000145,0,108862049.7029999942,0,0,0
